,Latitude,Longitude,GeoidHeight
682586,86.708333,1.125,21.258
682587,86.708333,1.166667,21.259
682588,86.708333,1.208333,21.261
682589,86.708333,1.25,21.263
682590,86.708333,1.291667,21.264
682591,86.708333,1.333333,21.266
682592,86.708333,1.375,21.267
682593,86.708333,1.416667,21.269
682594,86.708333,1.458333,21.27
682595,86.708333,1.5,21.272
682596,86.708333,1.541667,21.273
682597,86.708333,1.583333,21.275
682598,86.708333,1.625,21.276
682599,86.708333,1.666667,21.278
682600,86.708333,1.708333,21.279
682601,86.708333,1.75,21.281
682602,86.708333,1.791667,21.283
682603,86.708333,1.833333,21.284
682604,86.708333,1.875,21.286
682605,86.708333,1.916667,21.287
682606,86.708333,1.958333,21.289
682607,86.708333,2.0,21.29
682608,86.708333,2.041667,21.292
682609,86.708333,2.083333,21.294
682610,86.708333,2.125,21.295
682611,86.708333,2.166667,21.297
682612,86.708333,2.208333,21.298
682613,86.708333,2.25,21.3
682614,86.708333,2.291667,21.302
682615,86.708333,2.333333,21.303
682616,86.708333,2.375,21.305
682617,86.708333,2.416667,21.306
682618,86.708333,2.458333,21.308
682619,86.708333,2.5,21.31
682620,86.708333,2.541667,21.311
682621,86.708333,2.583333,21.313
682622,86.708333,2.625,21.315
682623,86.708333,2.666667,21.316
682624,86.708333,2.708333,21.318
682625,86.708333,2.75,21.32
682626,86.708333,2.791667,21.322
682627,86.708333,2.833333,21.323
682628,86.708333,2.875,21.325
682629,86.708333,2.916667,21.327
682630,86.708333,2.958333,21.329
682631,86.708333,3.0,21.33
682632,86.708333,3.041667,21.332
682633,86.708333,3.083333,21.334
682634,86.708333,3.125,21.336
682635,86.708333,3.166667,21.338
682636,86.708333,3.208333,21.339
682637,86.708333,3.25,21.341
682638,86.708333,3.291667,21.343
682639,86.708333,3.333333,21.345
682640,86.708333,3.375,21.347
682641,86.708333,3.416667,21.349
682642,86.708333,3.458333,21.35
682643,86.708333,3.5,21.352
682644,86.708333,3.541667,21.354
682645,86.708333,3.583333,21.356
682646,86.708333,3.625,21.358
682647,86.708333,3.666667,21.36
682648,86.708333,3.708333,21.361
682649,86.708333,3.75,21.363
682650,86.708333,3.791667,21.365
682651,86.708333,3.833333,21.367
682652,86.708333,3.875,21.369
682653,86.708333,3.916667,21.37
682654,86.708333,3.958333,21.372
682655,86.708333,4.0,21.374
682656,86.708333,4.041667,21.375
682657,86.708333,4.083333,21.377
682658,86.708333,4.125,21.379
682659,86.708333,4.166667,21.38
682660,86.708333,4.208333,21.382
682661,86.708333,4.25,21.384
682662,86.708333,4.291667,21.385
682663,86.708333,4.333333,21.387
682664,86.708333,4.375,21.388
682665,86.708333,4.416667,21.39
682666,86.708333,4.458333,21.391
682667,86.708333,4.5,21.393
682668,86.708333,4.541667,21.394
682669,86.708333,4.583333,21.395
682670,86.708333,4.625,21.396
682671,86.708333,4.666667,21.398
682672,86.708333,4.708333,21.399
682673,86.708333,4.75,21.4
682674,86.708333,4.791667,21.401
682675,86.708333,4.833333,21.402
682676,86.708333,4.875,21.403
682677,86.708333,4.916667,21.404
682678,86.708333,4.958333,21.405
682679,86.708333,5.0,21.406
682680,86.708333,5.041667,21.407
682681,86.708333,5.083333,21.408
682682,86.708333,5.125,21.408
682683,86.708333,5.166667,21.409
682684,86.708333,5.208333,21.41
682685,86.708333,5.25,21.41
682686,86.708333,5.291667,21.411
682687,86.708333,5.333333,21.411
682688,86.708333,5.375,21.411
682689,86.708333,5.416667,21.412
682690,86.708333,5.458333,21.412
682691,86.708333,5.5,21.412
682692,86.708333,5.541667,21.412
682693,86.708333,5.583333,21.412
682694,86.708333,5.625,21.412
682695,86.708333,5.666667,21.412
682696,86.708333,5.708333,21.412
682697,86.708333,5.75,21.412
682698,86.708333,5.791667,21.412
682699,86.708333,5.833333,21.412
682700,86.708333,5.875,21.411
682701,86.708333,5.916667,21.411
682702,86.708333,5.958333,21.41
682703,86.708333,6.0,21.41
682704,86.708333,6.041667,21.409
682705,86.708333,6.083333,21.409
682706,86.708333,6.125,21.408
682707,86.708333,6.166667,21.407
682708,86.708333,6.208333,21.406
682709,86.708333,6.25,21.405
682710,86.708333,6.291667,21.404
682711,86.708333,6.333333,21.403
682712,86.708333,6.375,21.402
682713,86.708333,6.416667,21.401
682714,86.708333,6.458333,21.4
682715,86.708333,6.5,21.399
682716,86.708333,6.541667,21.398
682717,86.708333,6.583333,21.396
682718,86.708333,6.625,21.395
682719,86.708333,6.666667,21.393
682720,86.708333,6.708333,21.392
682721,86.708333,6.75,21.39
682722,86.708333,6.791667,21.389
682723,86.708333,6.833333,21.387
682724,86.708333,6.875,21.386
682725,86.708333,6.916667,21.384
682726,86.708333,6.958333,21.382
682727,86.708333,7.0,21.38
682728,86.708333,7.041667,21.379
682729,86.708333,7.083333,21.377
682730,86.708333,7.125,21.375
682731,86.708333,7.166667,21.373
682732,86.708333,7.208333,21.371
682733,86.708333,7.25,21.369
682734,86.708333,7.291667,21.367
682735,86.708333,7.333333,21.365
682736,86.708333,7.375,21.363
682737,86.708333,7.416667,21.361
682738,86.708333,7.458333,21.359
682739,86.708333,7.5,21.357
682740,86.708333,7.541667,21.355
682741,86.708333,7.583333,21.353
682742,86.708333,7.625,21.351
682743,86.708333,7.666667,21.349
682744,86.708333,7.708333,21.347
682745,86.708333,7.75,21.345
682746,86.708333,7.791667,21.343
682747,86.708333,7.833333,21.341
682748,86.708333,7.875,21.339
682749,86.708333,7.916667,21.337
682750,86.708333,7.958333,21.335
682751,86.708333,8.0,21.333
682752,86.708333,8.041667,21.331
682753,86.708333,8.083333,21.329
682754,86.708333,8.125,21.327
682755,86.708333,8.166667,21.325
682756,86.708333,8.208333,21.323
682757,86.708333,8.25,21.321
682758,86.708333,8.291667,21.319
682759,86.708333,8.333333,21.317
682760,86.708333,8.375,21.315
682761,86.708333,8.416667,21.314
682762,86.708333,8.458333,21.312
682763,86.708333,8.5,21.31
682764,86.708333,8.541667,21.308
682765,86.708333,8.583333,21.307
682766,86.708333,8.625,21.305
682767,86.708333,8.666667,21.303
682768,86.708333,8.708333,21.302
682769,86.708333,8.75,21.3
682770,86.708333,8.791667,21.299
682771,86.708333,8.833333,21.297
682772,86.708333,8.875,21.296
682773,86.708333,8.916667,21.294
682774,86.708333,8.958333,21.293
682775,86.708333,9.0,21.291
682776,86.708333,9.041667,21.29
682777,86.708333,9.083333,21.289
682778,86.708333,9.125,21.287
682779,86.708333,9.166667,21.286
682780,86.708333,9.208333,21.285
682781,86.708333,9.25,21.283
682782,86.708333,9.291667,21.282
682783,86.708333,9.333333,21.281
682784,86.708333,9.375,21.28
682785,86.708333,9.416667,21.278
682786,86.708333,9.458333,21.277
682787,86.708333,9.5,21.276
682788,86.708333,9.541667,21.275
682789,86.708333,9.583333,21.274
682790,86.708333,9.625,21.273
682791,86.708333,9.666667,21.271
682792,86.708333,9.708333,21.27
682793,86.708333,9.75,21.269
682794,86.708333,9.791667,21.268
682795,86.708333,9.833333,21.267
682796,86.708333,9.875,21.266
682797,86.708333,9.916667,21.265
682798,86.708333,9.958333,21.264
691199,86.666667,0.0,21.329
691200,86.666667,0.041667,21.33
691201,86.666667,0.083333,21.331
691202,86.666667,0.125,21.332
691203,86.666667,0.166667,21.333
691204,86.666667,0.208333,21.334
691205,86.666667,0.25,21.335
691206,86.666667,0.291667,21.336
691207,86.666667,0.333333,21.338
691208,86.666667,0.375,21.339
691209,86.666667,0.416667,21.34
691210,86.666667,0.458333,21.341
691211,86.666667,0.5,21.342
691212,86.666667,0.541667,21.344
691213,86.666667,0.583333,21.345
691214,86.666667,0.625,21.346
691215,86.666667,0.666667,21.348
691216,86.666667,0.708333,21.349
691217,86.666667,0.75,21.35
691218,86.666667,0.791667,21.352
691219,86.666667,0.833333,21.353
691220,86.666667,0.875,21.354
691221,86.666667,0.916667,21.356
691222,86.666667,0.958333,21.357
691223,86.666667,1.0,21.359
691224,86.666667,1.041667,21.36
691225,86.666667,1.083333,21.362
691226,86.666667,1.125,21.363
691227,86.666667,1.166667,21.365
691228,86.666667,1.208333,21.366
691229,86.666667,1.25,21.368
691230,86.666667,1.291667,21.369
691231,86.666667,1.333333,21.371
691232,86.666667,1.375,21.372
691233,86.666667,1.416667,21.374
691234,86.666667,1.458333,21.375
691235,86.666667,1.5,21.377
691236,86.666667,1.541667,21.378
691237,86.666667,1.583333,21.38
691238,86.666667,1.625,21.382
691239,86.666667,1.666667,21.383
691240,86.666667,1.708333,21.385
691241,86.666667,1.75,21.386
691242,86.666667,1.791667,21.388
691243,86.666667,1.833333,21.389
691244,86.666667,1.875,21.391
691245,86.666667,1.916667,21.393
691246,86.666667,1.958333,21.394
691247,86.666667,2.0,21.396
691248,86.666667,2.041667,21.397
691249,86.666667,2.083333,21.399
691250,86.666667,2.125,21.4
691251,86.666667,2.166667,21.402
691252,86.666667,2.208333,21.404
691253,86.666667,2.25,21.405
691254,86.666667,2.291667,21.407
691255,86.666667,2.333333,21.408
691256,86.666667,2.375,21.41
691257,86.666667,2.416667,21.411
691258,86.666667,2.458333,21.413
691259,86.666667,2.5,21.415
691260,86.666667,2.541667,21.416
691261,86.666667,2.583333,21.418
691262,86.666667,2.625,21.419
691263,86.666667,2.666667,21.421
691264,86.666667,2.708333,21.422
691265,86.666667,2.75,21.424
691266,86.666667,2.791667,21.426
691267,86.666667,2.833333,21.427
691268,86.666667,2.875,21.429
691269,86.666667,2.916667,21.43
691270,86.666667,2.958333,21.432
691271,86.666667,3.0,21.433
691272,86.666667,3.041667,21.435
691273,86.666667,3.083333,21.436
691274,86.666667,3.125,21.438
691275,86.666667,3.166667,21.439
691276,86.666667,3.208333,21.441
691277,86.666667,3.25,21.442
691278,86.666667,3.291667,21.444
691279,86.666667,3.333333,21.445
691280,86.666667,3.375,21.447
691281,86.666667,3.416667,21.448
691282,86.666667,3.458333,21.449
691283,86.666667,3.5,21.451
691284,86.666667,3.541667,21.452
691285,86.666667,3.583333,21.454
691286,86.666667,3.625,21.455
691287,86.666667,3.666667,21.456
691288,86.666667,3.708333,21.458
691289,86.666667,3.75,21.459
691290,86.666667,3.791667,21.46
691291,86.666667,3.833333,21.462
691292,86.666667,3.875,21.463
691293,86.666667,3.916667,21.464
691294,86.666667,3.958333,21.465
691295,86.666667,4.0,21.467
691296,86.666667,4.041667,21.468
691297,86.666667,4.083333,21.469
691298,86.666667,4.125,21.47
691299,86.666667,4.166667,21.471
691300,86.666667,4.208333,21.472
691301,86.666667,4.25,21.473
691302,86.666667,4.291667,21.474
691303,86.666667,4.333333,21.476
691304,86.666667,4.375,21.477
691305,86.666667,4.416667,21.478
691306,86.666667,4.458333,21.479
691307,86.666667,4.5,21.479
691308,86.666667,4.541667,21.48
691309,86.666667,4.583333,21.481
691310,86.666667,4.625,21.482
691311,86.666667,4.666667,21.483
691312,86.666667,4.708333,21.484
691313,86.666667,4.75,21.485
691314,86.666667,4.791667,21.485
691315,86.666667,4.833333,21.486
691316,86.666667,4.875,21.487
691317,86.666667,4.916667,21.488
691318,86.666667,4.958333,21.488
691319,86.666667,5.0,21.489
691320,86.666667,5.041667,21.489
691321,86.666667,5.083333,21.49
691322,86.666667,5.125,21.49
691323,86.666667,5.166667,21.491
691324,86.666667,5.208333,21.491
691325,86.666667,5.25,21.492
691326,86.666667,5.291667,21.492
691327,86.666667,5.333333,21.493
691328,86.666667,5.375,21.493
691329,86.666667,5.416667,21.493
691330,86.666667,5.458333,21.493
691331,86.666667,5.5,21.494
691332,86.666667,5.541667,21.494
691333,86.666667,5.583333,21.494
691334,86.666667,5.625,21.494
691335,86.666667,5.666667,21.494
691336,86.666667,5.708333,21.494
691337,86.666667,5.75,21.494
691338,86.666667,5.791667,21.494
691339,86.666667,5.833333,21.494
691340,86.666667,5.875,21.493
691341,86.666667,5.916667,21.493
691342,86.666667,5.958333,21.493
691343,86.666667,6.0,21.492
691344,86.666667,6.041667,21.492
691345,86.666667,6.083333,21.492
691346,86.666667,6.125,21.491
691347,86.666667,6.166667,21.491
691348,86.666667,6.208333,21.49
691349,86.666667,6.25,21.49
691350,86.666667,6.291667,21.489
691351,86.666667,6.333333,21.488
691352,86.666667,6.375,21.488
691353,86.666667,6.416667,21.487
691354,86.666667,6.458333,21.486
691355,86.666667,6.5,21.485
691356,86.666667,6.541667,21.484
691357,86.666667,6.583333,21.483
691358,86.666667,6.625,21.482
691359,86.666667,6.666667,21.481
691360,86.666667,6.708333,21.48
691361,86.666667,6.75,21.479
691362,86.666667,6.791667,21.478
691363,86.666667,6.833333,21.477
691364,86.666667,6.875,21.476
691365,86.666667,6.916667,21.475
691366,86.666667,6.958333,21.474
691367,86.666667,7.0,21.472
691368,86.666667,7.041667,21.471
691369,86.666667,7.083333,21.47
691370,86.666667,7.125,21.469
691371,86.666667,7.166667,21.467
691372,86.666667,7.208333,21.466
691373,86.666667,7.25,21.465
691374,86.666667,7.291667,21.463
691375,86.666667,7.333333,21.462
691376,86.666667,7.375,21.461
691377,86.666667,7.416667,21.46
691378,86.666667,7.458333,21.458
691379,86.666667,7.5,21.457
691380,86.666667,7.541667,21.456
691381,86.666667,7.583333,21.454
691382,86.666667,7.625,21.453
691383,86.666667,7.666667,21.452
691384,86.666667,7.708333,21.451
691385,86.666667,7.75,21.449
691386,86.666667,7.791667,21.448
691387,86.666667,7.833333,21.447
691388,86.666667,7.875,21.446
691389,86.666667,7.916667,21.445
691390,86.666667,7.958333,21.444
691391,86.666667,8.0,21.443
691392,86.666667,8.041667,21.441
691393,86.666667,8.083333,21.44
691394,86.666667,8.125,21.439
691395,86.666667,8.166667,21.438
691396,86.666667,8.208333,21.437
691397,86.666667,8.25,21.437
691398,86.666667,8.291667,21.436
691399,86.666667,8.333333,21.435
691400,86.666667,8.375,21.434
691401,86.666667,8.416667,21.433
691402,86.666667,8.458333,21.432
691403,86.666667,8.5,21.432
691404,86.666667,8.541667,21.431
691405,86.666667,8.583333,21.43
691406,86.666667,8.625,21.429
691407,86.666667,8.666667,21.429
691408,86.666667,8.708333,21.428
691409,86.666667,8.75,21.427
691410,86.666667,8.791667,21.427
691411,86.666667,8.833333,21.426
691412,86.666667,8.875,21.426
691413,86.666667,8.916667,21.425
691414,86.666667,8.958333,21.425
691415,86.666667,9.0,21.424
691416,86.666667,9.041667,21.424
691417,86.666667,9.083333,21.423
691418,86.666667,9.125,21.423
691419,86.666667,9.166667,21.422
691420,86.666667,9.208333,21.422
691421,86.666667,9.25,21.421
691422,86.666667,9.291667,21.421
691423,86.666667,9.333333,21.42
691424,86.666667,9.375,21.42
691425,86.666667,9.416667,21.419
691426,86.666667,9.458333,21.418
691427,86.666667,9.5,21.418
691428,86.666667,9.541667,21.417
691429,86.666667,9.583333,21.417
691430,86.666667,9.625,21.416
691431,86.666667,9.666667,21.416
691432,86.666667,9.708333,21.415
691433,86.666667,9.75,21.414
691434,86.666667,9.791667,21.414
691435,86.666667,9.833333,21.413
691436,86.666667,9.875,21.412
691437,86.666667,9.916667,21.412
691438,86.666667,9.958333,21.411
699839,86.625,0.0,21.445
699840,86.625,0.041667,21.446
699841,86.625,0.083333,21.447
699842,86.625,0.125,21.448
699843,86.625,0.166667,21.449
699844,86.625,0.208333,21.45
699845,86.625,0.25,21.451
699846,86.625,0.291667,21.452
699847,86.625,0.333333,21.454
699848,86.625,0.375,21.455
699849,86.625,0.416667,21.456
699850,86.625,0.458333,21.457
699851,86.625,0.5,21.458
699852,86.625,0.541667,21.46
699853,86.625,0.583333,21.461
699854,86.625,0.625,21.462
699855,86.625,0.666667,21.464
699856,86.625,0.708333,21.465
699857,86.625,0.75,21.466
699858,86.625,0.791667,21.468
699859,86.625,0.833333,21.469
699860,86.625,0.875,21.471
699861,86.625,0.916667,21.472
699862,86.625,0.958333,21.474
699863,86.625,1.0,21.475
699864,86.625,1.041667,21.477
699865,86.625,1.083333,21.478
699866,86.625,1.125,21.48
699867,86.625,1.166667,21.481
699868,86.625,1.208333,21.483
699869,86.625,1.25,21.484
699870,86.625,1.291667,21.486
699871,86.625,1.333333,21.487
699872,86.625,1.375,21.489
699873,86.625,1.416667,21.491
699874,86.625,1.458333,21.492
699875,86.625,1.5,21.494
699876,86.625,1.541667,21.495
699877,86.625,1.583333,21.497
699878,86.625,1.625,21.499
699879,86.625,1.666667,21.5
699880,86.625,1.708333,21.502
699881,86.625,1.75,21.504
699882,86.625,1.791667,21.505
699883,86.625,1.833333,21.507
699884,86.625,1.875,21.509
699885,86.625,1.916667,21.51
699886,86.625,1.958333,21.512
699887,86.625,2.0,21.514
699888,86.625,2.041667,21.515
699889,86.625,2.083333,21.517
699890,86.625,2.125,21.519
699891,86.625,2.166667,21.52
699892,86.625,2.208333,21.522
699893,86.625,2.25,21.524
699894,86.625,2.291667,21.525
699895,86.625,2.333333,21.527
699896,86.625,2.375,21.528
699897,86.625,2.416667,21.53
699898,86.625,2.458333,21.532
699899,86.625,2.5,21.533
699900,86.625,2.541667,21.535
699901,86.625,2.583333,21.537
699902,86.625,2.625,21.538
699903,86.625,2.666667,21.54
699904,86.625,2.708333,21.541
699905,86.625,2.75,21.543
699906,86.625,2.791667,21.544
699907,86.625,2.833333,21.546
699908,86.625,2.875,21.547
699909,86.625,2.916667,21.549
699910,86.625,2.958333,21.55
699911,86.625,3.0,21.552
699912,86.625,3.041667,21.553
699913,86.625,3.083333,21.554
699914,86.625,3.125,21.556
699915,86.625,3.166667,21.557
699916,86.625,3.208333,21.558
699917,86.625,3.25,21.56
699918,86.625,3.291667,21.561
699919,86.625,3.333333,21.562
699920,86.625,3.375,21.563
699921,86.625,3.416667,21.564
699922,86.625,3.458333,21.566
699923,86.625,3.5,21.567
699924,86.625,3.541667,21.568
699925,86.625,3.583333,21.569
699926,86.625,3.625,21.57
699927,86.625,3.666667,21.571
699928,86.625,3.708333,21.572
699929,86.625,3.75,21.573
699930,86.625,3.791667,21.574
699931,86.625,3.833333,21.575
699932,86.625,3.875,21.575
699933,86.625,3.916667,21.576
699934,86.625,3.958333,21.577
699935,86.625,4.0,21.578
699936,86.625,4.041667,21.579
699937,86.625,4.083333,21.579
699938,86.625,4.125,21.58
699939,86.625,4.166667,21.581
699940,86.625,4.208333,21.581
699941,86.625,4.25,21.582
699942,86.625,4.291667,21.583
699943,86.625,4.333333,21.583
699944,86.625,4.375,21.584
699945,86.625,4.416667,21.584
699946,86.625,4.458333,21.585
699947,86.625,4.5,21.585
699948,86.625,4.541667,21.586
699949,86.625,4.583333,21.586
699950,86.625,4.625,21.586
699951,86.625,4.666667,21.587
699952,86.625,4.708333,21.587
699953,86.625,4.75,21.587
699954,86.625,4.791667,21.588
699955,86.625,4.833333,21.588
699956,86.625,4.875,21.588
699957,86.625,4.916667,21.589
699958,86.625,4.958333,21.589
699959,86.625,5.0,21.589
699960,86.625,5.041667,21.589
699961,86.625,5.083333,21.589
699962,86.625,5.125,21.59
699963,86.625,5.166667,21.59
699964,86.625,5.208333,21.59
699965,86.625,5.25,21.59
699966,86.625,5.291667,21.59
699967,86.625,5.333333,21.59
699968,86.625,5.375,21.59
699969,86.625,5.416667,21.59
699970,86.625,5.458333,21.59
699971,86.625,5.5,21.59
699972,86.625,5.541667,21.59
699973,86.625,5.583333,21.59
699974,86.625,5.625,21.589
699975,86.625,5.666667,21.589
699976,86.625,5.708333,21.589
699977,86.625,5.75,21.589
699978,86.625,5.791667,21.589
699979,86.625,5.833333,21.588
699980,86.625,5.875,21.588
699981,86.625,5.916667,21.588
699982,86.625,5.958333,21.587
699983,86.625,6.0,21.587
699984,86.625,6.041667,21.587
699985,86.625,6.083333,21.586
699986,86.625,6.125,21.586
699987,86.625,6.166667,21.585
699988,86.625,6.208333,21.585
699989,86.625,6.25,21.584
699990,86.625,6.291667,21.584
699991,86.625,6.333333,21.583
699992,86.625,6.375,21.583
699993,86.625,6.416667,21.582
699994,86.625,6.458333,21.582
699995,86.625,6.5,21.581
699996,86.625,6.541667,21.58
699997,86.625,6.583333,21.58
699998,86.625,6.625,21.579
699999,86.625,6.666667,21.579
700000,86.625,6.708333,21.578
700001,86.625,6.75,21.577
700002,86.625,6.791667,21.576
700003,86.625,6.833333,21.576
700004,86.625,6.875,21.575
700005,86.625,6.916667,21.574
700006,86.625,6.958333,21.574
700007,86.625,7.0,21.573
700008,86.625,7.041667,21.572
700009,86.625,7.083333,21.572
700010,86.625,7.125,21.571
700011,86.625,7.166667,21.57
700012,86.625,7.208333,21.57
700013,86.625,7.25,21.569
700014,86.625,7.291667,21.568
700015,86.625,7.333333,21.568
700016,86.625,7.375,21.567
700017,86.625,7.416667,21.566
700018,86.625,7.458333,21.566
700019,86.625,7.5,21.565
700020,86.625,7.541667,21.565
700021,86.625,7.583333,21.564
700022,86.625,7.625,21.564
700023,86.625,7.666667,21.563
700024,86.625,7.708333,21.563
700025,86.625,7.75,21.562
700026,86.625,7.791667,21.562
700027,86.625,7.833333,21.562
700028,86.625,7.875,21.561
700029,86.625,7.916667,21.561
700030,86.625,7.958333,21.561
700031,86.625,8.0,21.561
700032,86.625,8.041667,21.56
700033,86.625,8.083333,21.56
700034,86.625,8.125,21.56
700035,86.625,8.166667,21.56
700036,86.625,8.208333,21.56
700037,86.625,8.25,21.56
700038,86.625,8.291667,21.56
700039,86.625,8.333333,21.56
700040,86.625,8.375,21.56
700041,86.625,8.416667,21.56
700042,86.625,8.458333,21.56
700043,86.625,8.5,21.56
700044,86.625,8.541667,21.56
700045,86.625,8.583333,21.56
700046,86.625,8.625,21.56
700047,86.625,8.666667,21.56
700048,86.625,8.708333,21.56
700049,86.625,8.75,21.56
700050,86.625,8.791667,21.56
700051,86.625,8.833333,21.561
700052,86.625,8.875,21.561
700053,86.625,8.916667,21.561
700054,86.625,8.958333,21.561
700055,86.625,9.0,21.561
700056,86.625,9.041667,21.561
700057,86.625,9.083333,21.561
700058,86.625,9.125,21.561
700059,86.625,9.166667,21.561
700060,86.625,9.208333,21.561
700061,86.625,9.25,21.561
700062,86.625,9.291667,21.561
700063,86.625,9.333333,21.561
700064,86.625,9.375,21.561
700065,86.625,9.416667,21.561
700066,86.625,9.458333,21.561
700067,86.625,9.5,21.561
700068,86.625,9.541667,21.561
700069,86.625,9.583333,21.561
700070,86.625,9.625,21.56
700071,86.625,9.666667,21.56
700072,86.625,9.708333,21.56
700073,86.625,9.75,21.559
700074,86.625,9.791667,21.559
700075,86.625,9.833333,21.559
700076,86.625,9.875,21.558
700077,86.625,9.916667,21.558
700078,86.625,9.958333,21.557
708479,86.583333,0.0,21.562
708480,86.583333,0.041667,21.563
708481,86.583333,0.083333,21.565
708482,86.583333,0.125,21.566
708483,86.583333,0.166667,21.567
708484,86.583333,0.208333,21.568
708485,86.583333,0.25,21.57
708486,86.583333,0.291667,21.571
708487,86.583333,0.333333,21.572
708488,86.583333,0.375,21.574
708489,86.583333,0.416667,21.575
708490,86.583333,0.458333,21.577
708491,86.583333,0.5,21.578
708492,86.583333,0.541667,21.58
708493,86.583333,0.583333,21.581
708494,86.583333,0.625,21.583
708495,86.583333,0.666667,21.584
708496,86.583333,0.708333,21.586
708497,86.583333,0.75,21.587
708498,86.583333,0.791667,21.589
708499,86.583333,0.833333,21.59
708500,86.583333,0.875,21.592
708501,86.583333,0.916667,21.594
708502,86.583333,0.958333,21.595
708503,86.583333,1.0,21.597
708504,86.583333,1.041667,21.599
708505,86.583333,1.083333,21.6
708506,86.583333,1.125,21.602
708507,86.583333,1.166667,21.604
708508,86.583333,1.208333,21.606
708509,86.583333,1.25,21.607
708510,86.583333,1.291667,21.609
708511,86.583333,1.333333,21.611
708512,86.583333,1.375,21.613
708513,86.583333,1.416667,21.614
708514,86.583333,1.458333,21.616
708515,86.583333,1.5,21.618
708516,86.583333,1.541667,21.62
708517,86.583333,1.583333,21.622
708518,86.583333,1.625,21.623
708519,86.583333,1.666667,21.625
708520,86.583333,1.708333,21.627
708521,86.583333,1.75,21.629
708522,86.583333,1.791667,21.631
708523,86.583333,1.833333,21.633
708524,86.583333,1.875,21.634
708525,86.583333,1.916667,21.636
708526,86.583333,1.958333,21.638
708527,86.583333,2.0,21.64
708528,86.583333,2.041667,21.642
708529,86.583333,2.083333,21.643
708530,86.583333,2.125,21.645
708531,86.583333,2.166667,21.647
708532,86.583333,2.208333,21.649
708533,86.583333,2.25,21.651
708534,86.583333,2.291667,21.652
708535,86.583333,2.333333,21.654
708536,86.583333,2.375,21.656
708537,86.583333,2.416667,21.658
708538,86.583333,2.458333,21.659
708539,86.583333,2.5,21.661
708540,86.583333,2.541667,21.663
708541,86.583333,2.583333,21.665
708542,86.583333,2.625,21.666
708543,86.583333,2.666667,21.668
708544,86.583333,2.708333,21.67
708545,86.583333,2.75,21.671
708546,86.583333,2.791667,21.673
708547,86.583333,2.833333,21.674
708548,86.583333,2.875,21.676
708549,86.583333,2.916667,21.677
708550,86.583333,2.958333,21.679
708551,86.583333,3.0,21.68
708552,86.583333,3.041667,21.682
708553,86.583333,3.083333,21.683
708554,86.583333,3.125,21.684
708555,86.583333,3.166667,21.686
708556,86.583333,3.208333,21.687
708557,86.583333,3.25,21.688
708558,86.583333,3.291667,21.689
708559,86.583333,3.333333,21.691
708560,86.583333,3.375,21.692
708561,86.583333,3.416667,21.693
708562,86.583333,3.458333,21.694
708563,86.583333,3.5,21.695
708564,86.583333,3.541667,21.696
708565,86.583333,3.583333,21.697
708566,86.583333,3.625,21.698
708567,86.583333,3.666667,21.699
708568,86.583333,3.708333,21.699
708569,86.583333,3.75,21.7
708570,86.583333,3.791667,21.701
708571,86.583333,3.833333,21.702
708572,86.583333,3.875,21.702
708573,86.583333,3.916667,21.703
708574,86.583333,3.958333,21.704
708575,86.583333,4.0,21.704
708576,86.583333,4.041667,21.705
708577,86.583333,4.083333,21.705
708578,86.583333,4.125,21.706
708579,86.583333,4.166667,21.706
708580,86.583333,4.208333,21.706
708581,86.583333,4.25,21.707
708582,86.583333,4.291667,21.707
708583,86.583333,4.333333,21.707
708584,86.583333,4.375,21.708
708585,86.583333,4.416667,21.708
708586,86.583333,4.458333,21.708
708587,86.583333,4.5,21.708
708588,86.583333,4.541667,21.709
708589,86.583333,4.583333,21.709
708590,86.583333,4.625,21.709
708591,86.583333,4.666667,21.709
708592,86.583333,4.708333,21.709
708593,86.583333,4.75,21.709
708594,86.583333,4.791667,21.709
708595,86.583333,4.833333,21.709
708596,86.583333,4.875,21.709
708597,86.583333,4.916667,21.709
708598,86.583333,4.958333,21.709
708599,86.583333,5.0,21.709
708600,86.583333,5.041667,21.709
708601,86.583333,5.083333,21.709
708602,86.583333,5.125,21.709
708603,86.583333,5.166667,21.709
708604,86.583333,5.208333,21.709
708605,86.583333,5.25,21.709
708606,86.583333,5.291667,21.708
708607,86.583333,5.333333,21.708
708608,86.583333,5.375,21.708
708609,86.583333,5.416667,21.708
708610,86.583333,5.458333,21.708
708611,86.583333,5.5,21.708
708612,86.583333,5.541667,21.707
708613,86.583333,5.583333,21.707
708614,86.583333,5.625,21.707
708615,86.583333,5.666667,21.707
708616,86.583333,5.708333,21.706
708617,86.583333,5.75,21.706
708618,86.583333,5.791667,21.706
708619,86.583333,5.833333,21.706
708620,86.583333,5.875,21.705
708621,86.583333,5.916667,21.705
708622,86.583333,5.958333,21.705
708623,86.583333,6.0,21.704
708624,86.583333,6.041667,21.704
708625,86.583333,6.083333,21.704
708626,86.583333,6.125,21.704
708627,86.583333,6.166667,21.703
708628,86.583333,6.208333,21.703
708629,86.583333,6.25,21.703
708630,86.583333,6.291667,21.702
708631,86.583333,6.333333,21.702
708632,86.583333,6.375,21.702
708633,86.583333,6.416667,21.701
708634,86.583333,6.458333,21.701
708635,86.583333,6.5,21.7
708636,86.583333,6.541667,21.7
708637,86.583333,6.583333,21.7
708638,86.583333,6.625,21.699
