TimeUTC,DeviceId,Label,BytesHex,Status,ErrorMsg
2026-01-22T22:28:12.368799+00:00,20466138138220-F9P,20466138138220-F9P auto-config 3/5,b562068a0900000100006800912001b42d,applied,
2026-01-22T22:28:12.694990+00:00,20466138138220-F9P,20466138138220-F9P auto-config 4/5,b562068a0900000100008e03912001ddf7,applied,
2026-01-22T22:28:13.007498+00:00,20466138138220-F9P,20466138138220-F9P auto-config 5/5,b562068a090000010000b70191200104bc,applied,
2026-01-22T22:30:10.597601+00:00,20466138138220-F9P,20466138138220-F9P auto-config 1/5,b562068a09000001000009009120015552,applied,
2026-01-22T22:30:10.913970+00:00,20466138138220-F9P,20466138138220-F9P auto-config 2/5,b562068a09000001000048039120019799,applied,
2026-01-22T22:30:11.236349+00:00,20466138138220-F9P,20466138138220-F9P auto-config 3/5,b562068a0900000100006800912001b42d,applied,
2026-01-22T22:30:11.536911+00:00,20466138138220-F9P,20466138138220-F9P auto-config 4/5,b562068a0900000100008e03912001ddf7,applied,
2026-01-22T22:30:11.851474+00:00,20466138138220-F9P,20466138138220-F9P auto-config 5/5,b562068a090000010000b70191200104bc,applied,
2026-01-22T22:32:09.500677+00:00,20466138138220-F9P,20466138138220-F9P auto-config 1/5,b562068a09000001000009009120015552,applied,
2026-01-22T22:32:09.805791+00:00,20466138138220-F9P,20466138138220-F9P auto-config 2/5,b562068a09000001000048039120019799,applied,
2026-01-22T22:32:10.121077+00:00,20466138138220-F9P,20466138138220-F9P auto-config 3/5,b562068a0900000100006800912001b42d,applied,
2026-01-22T22:32:10.439521+00:00,20466138138220-F9P,20466138138220-F9P auto-config 4/5,b562068a0900000100008e03912001ddf7,applied,
2026-01-22T22:32:10.799956+00:00,20466138138220-F9P,20466138138220-F9P auto-config 5/5,b562068a090000010000b70191200104bc,applied,
2026-01-22T22:34:38.263858+00:00,20466138138220-F9P,20466138138220-F9P auto-config 1/5,b562068a09000001000009009120015552,applied,
2026-01-22T22:34:38.591782+00:00,20466138138220-F9P,20466138138220-F9P auto-config 2/5,b562068a09000001000048039120019799,applied,
2026-01-22T22:34:38.922638+00:00,20466138138220-F9P,20466138138220-F9P auto-config 3/5,b562068a0900000100006800912001b42d,applied,
2026-01-22T22:34:39.252918+00:00,20466138138220-F9P,20466138138220-F9P auto-config 4/5,b562068a0900000100008e03912001ddf7,applied,
2026-01-22T22:34:39.569458+00:00,20466138138220-F9P,20466138138220-F9P auto-config 5/5,b562068a090000010000b70191200104bc,applied,
2026-01-22T22:37:06.886929+00:00,20466138138220-F9P,20466138138220-F9P auto-config 1/5,b562068a09000001000009009120015552,applied,
2026-01-22T22:37:07.200060+00:00,20466138138220-F9P,20466138138220-F9P auto-config 2/5,b562068a09000001000048039120019799,applied,
2026-01-22T22:37:07.498850+00:00,20466138138220-F9P,20466138138220-F9P auto-config 3/5,b562068a0900000100006800912001b42d,applied,
2026-01-22T22:37:07.804838+00:00,20466138138220-F9P,20466138138220-F9P auto-config 4/5,b562068a0900000100008e03912001ddf7,applied,
2026-01-22T22:37:08.127285+00:00,20466138138220-F9P,20466138138220-F9P auto-config 5/5,b562068a090000010000b70191200104bc,applied,
2026-01-22T22:43:14.843584+00:00,20466138138220-F9P,20466138138220-F9P auto-config 1/5,b562068a09000001000009009120015552,applied,
2026-01-22T22:43:15.137843+00:00,20466138138220-F9P,20466138138220-F9P auto-config 2/5,b562068a09000001000048039120019799,applied,
2026-01-22T22:43:15.435763+00:00,20466138138220-F9P,20466138138220-F9P auto-config 3/5,b562068a0900000100006800912001b42d,applied,
2026-01-22T22:43:15.742938+00:00,20466138138220-F9P,20466138138220-F9P auto-config 4/5,b562068a0900000100008e03912001ddf7,applied,
2026-01-22T22:43:17.174254+00:00,20466138138220-F9P,20466138138220-F9P auto-config 5/5,b562068a090000010000b70191200104bc,applied,
2026-01-22T22:44:41.163895+00:00,20466138138220-F9P,20466138138220-F9P auto-config 1/5,b562068a09000001000009009120015552,applied,
2026-01-22T22:44:41.481945+00:00,20466138138220-F9P,20466138138220-F9P auto-config 2/5,b562068a09000001000048039120019799,applied,
2026-01-22T22:44:41.781442+00:00,20466138138220-F9P,20466138138220-F9P auto-config 3/5,b562068a0900000100006800912001b42d,applied,
2026-01-22T22:44:42.072173+00:00,20466138138220-F9P,20466138138220-F9P auto-config 4/5,b562068a0900000100008e03912001ddf7,applied,
2026-01-22T22:44:42.393749+00:00,20466138138220-F9P,20466138138220-F9P auto-config 5/5,b562068a090000010000b70191200104bc,applied,
2026-01-22T23:48:04.756258+00:00,20466138138220-F9P,X5 auto-config 1/5,b562068a09000001000009009120015552,applied,
2026-01-22T23:48:06.343111+00:00,20466138138220-F9P,X5 auto-config 2/5,b562068a09000001000048039120019799,applied,
2026-01-22T23:48:06.663190+00:00,20466138138220-F9P,X5 auto-config 3/5,b562068a0900000100006800912001b42d,applied,
2026-01-22T23:48:06.973930+00:00,20466138138220-F9P,X5 auto-config 4/5,b562068a0900000100008e03912001ddf7,applied,
2026-01-22T23:48:07.271192+00:00,20466138138220-F9P,X5 auto-config 5/5,b562068a090000010000b70191200104bc,applied,
2026-01-25T04:43:40.782014+00:00,20466138138220-F9P,F9 auto-config 1/5,b562068a09000001000009009120015552,applied,
2026-01-25T04:43:43.861707+00:00,20466138138220-F9P,F9 auto-config 2/5,b562068a09000001000048039120019799,applied,
2026-01-25T04:43:44.379836+00:00,20466138138220-F9P,F9 auto-config 3/5,b562068a0900000100006800912001b42d,applied,
2026-01-25T04:43:46.255539+00:00,20466138138220-F9P,F9 auto-config 4/5,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T04:43:46.752320+00:00,20466138138220-F9P,F9 auto-config 5/5,b562068a090000010000b70191200104bc,applied,
2026-01-25T04:59:18.839229+00:00,20466138138220-F9P,expertCommand,b5620601,error,Command too short
2026-01-25T05:04:01.053747+00:00,20466138138220-F9P,Hot Start (F9) - Step 1/1,b56206040400000002001068,timeout,No ACK received within 2.0s
2026-01-25T05:04:08.378687+00:00,20466138138220-F9P,Cold Start (F9),b56206040400ffff02000e61,timeout,No ACK received within 2.0s
2026-01-25T05:05:53.723957+00:00,20466138138220-F9P,Hot Start (F9) - Step 1/1,b56206040400000002001068,timeout,No ACK received within 2.0s
2026-01-25T05:06:08.103027+00:00,20466138138220-F9P,Cold Start (F9),b56206040400ffff02000e61,timeout,No ACK received within 2.0s
2026-01-25T05:09:17.622915+00:00,20466138138220-F9P,Hot Start (F9) - Step 1/1,b56206040400000002001068,timeout,No ACK received within 2.0s
2026-01-25T05:09:21.753715+00:00,20466138138220-F9P,Hot Start (F9) - Step 1/1,b56206040400000002001068,timeout,No ACK received within 2.0s
2026-01-25T05:09:29.638981+00:00,20466138138220-F9P,Cold Start (F9),b56206040400ffff02000e61,timeout,No ACK received within 2.0s
2026-01-25T05:10:05.851374+00:00,20466138138220-F9P,F9 auto-config 1/5,b562068a09000001000009009120015552,applied,
2026-01-25T05:10:06.383639+00:00,20466138138220-F9P,F9 auto-config 2/5,b562068a09000001000048039120019799,applied,
2026-01-25T05:10:06.867273+00:00,20466138138220-F9P,F9 auto-config 3/5,b562068a0900000100006800912001b42d,applied,
2026-01-25T05:10:07.411958+00:00,20466138138220-F9P,F9 auto-config 4/5,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T05:10:07.921176+00:00,20466138138220-F9P,F9 auto-config 5/5,b562068a090000010000b70191200104bc,applied,
2026-01-25T05:11:14.528598+00:00,20466138138220-F9P,TCP write to F9,b5620a0400000e34,timeout,No ACK received within 2.0s
2026-01-25T05:11:16.539525+00:00,20466138138220-F9P,TCP write to F9,b5620a0400000e34,timeout,No ACK received within 2.0s
2026-01-25T05:11:32.091205+00:00,20466138138220-F9P,TCP write to F9,b5620a0400000e34,timeout,No ACK received within 2.0s
2026-01-25T05:11:49.072181+00:00,20466138138220-F9P,TCP write to F9,b5620a0400000e34,timeout,No ACK received within 2.0s
2026-01-25T05:11:52.105790+00:00,20466138138220-F9P,TCP write to F9,b5620a0400000e34,timeout,No ACK received within 2.0s
2026-01-25T05:12:50.525720+00:00,20466138138220-F9P,TCP write to F9,b56206040400ffff02000e61,timeout,No ACK received within 2.0s
2026-01-25T05:12:59.199233+00:00,20466138138220-F9P,TCP write to F9,b5620a0400000e34,timeout,No ACK received within 2.0s
2026-01-25T05:13:01.253507+00:00,20466138138220-F9P,TCP write to F9,b5620a0400000e34,timeout,No ACK received within 2.0s
2026-01-25T05:17:35.741434+00:00,20466138138220-F9P,F9 auto-config 1/5,b562068a09000001000009009120015552,applied,
2026-01-25T05:17:37.426196+00:00,20466138138220-F9P,F9 auto-config 2/5,b562068a09000001000048039120019799,applied,
2026-01-25T05:17:37.925389+00:00,20466138138220-F9P,F9 auto-config 3/5,b562068a0900000100006800912001b42d,applied,
2026-01-25T05:17:38.617158+00:00,20466138138220-F9P,F9 auto-config 4/5,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T05:17:39.360511+00:00,20466138138220-F9P,F9 auto-config 5/5,b562068a090000010000b70191200104bc,applied,
2026-01-25T05:18:47.096090+00:00,20466138138220-F9P,TCP write to F9,b5620a0400000e34,timeout,No ACK received within 2.0s
2026-01-25T05:21:14.194491+00:00,20466138138220-F9P,TCP write to F9,b562063e000044d2,applied,
2026-01-25T05:22:04.394620+00:00,20466138138220-F9P,F9 auto-config 1/5,b562068a09000001000009009120015552,applied,
2026-01-25T05:22:04.667820+00:00,20466138138220-F9P,F9 auto-config 2/5,b562068a09000001000048039120019799,applied,
2026-01-25T05:22:04.957469+00:00,20466138138220-F9P,F9 auto-config 3/5,b562068a0900000100006800912001b42d,applied,
2026-01-25T05:22:05.260404+00:00,20466138138220-F9P,F9 auto-config 4/5,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T05:22:05.540504+00:00,20466138138220-F9P,F9 auto-config 5/5,b562068a090000010000b70191200104bc,applied,
2026-01-25T05:22:49.554894+00:00,20466138138220-F9P,F9 auto-config 1/5,b562068a09000001000009009120015552,applied,
2026-01-25T05:22:49.856432+00:00,20466138138220-F9P,F9 auto-config 2/5,b562068a09000001000048039120019799,applied,
2026-01-25T05:22:50.169090+00:00,20466138138220-F9P,F9 auto-config 3/5,b562068a0900000100006800912001b42d,applied,
2026-01-25T05:22:50.456043+00:00,20466138138220-F9P,F9 auto-config 4/5,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T05:22:50.741139+00:00,20466138138220-F9P,F9 auto-config 5/5,b562068a090000010000b70191200104bc,applied,
2026-01-25T05:23:06.006741+00:00,20466138138220-F9P,F9 auto-config 1/5,b562068a09000001000009009120015552,applied,
2026-01-25T05:23:06.302904+00:00,20466138138220-F9P,F9 auto-config 2/5,b562068a09000001000048039120019799,applied,
2026-01-25T05:23:06.608336+00:00,20466138138220-F9P,F9 auto-config 3/5,b562068a0900000100006800912001b42d,applied,
2026-01-25T05:23:06.906536+00:00,20466138138220-F9P,F9 auto-config 4/5,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T05:23:07.208988+00:00,20466138138220-F9P,F9 auto-config 5/5,b562068a090000010000b70191200104bc,applied,
2026-01-25T05:24:48.304821+00:00,20466138138220-F9P,F9 auto-config 1/6,b562068a09000001000009009120015552,applied,
2026-01-25T05:24:48.603065+00:00,20466138138220-F9P,F9 auto-config 2/6,b562068a09000001000048039120019799,applied,
2026-01-25T05:24:48.901380+00:00,20466138138220-F9P,F9 auto-config 3/6,b562068a0900000100006800912001b42d,applied,
2026-01-25T05:24:49.197178+00:00,20466138138220-F9P,F9 auto-config 4/6,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T05:24:49.500099+00:00,20466138138220-F9P,F9 auto-config 5/6,b562068a090000010000b70191200104bc,applied,
2026-01-25T05:24:49.800542+00:00,20466138138220-F9P,F9 auto-config 6/6,b562063e340000003c0600081000010011010103030000000001020a1200000020010302050000001001050004000000100106080c00000010018c21,applied,
2026-01-25T05:25:12.137668+00:00,20466138138220-F9P,TCP write to F9,b56206090d00fffb000000000000ffff0000172b7e,applied,
2026-01-25T05:25:34.012983+00:00,20466138138220-F9P,F9 auto-config 1/5,b562068a09000001000009009120015552,applied,
2026-01-25T05:25:34.291145+00:00,20466138138220-F9P,F9 auto-config 2/5,b562068a09000001000048039120019799,applied,
2026-01-25T05:25:34.584727+00:00,20466138138220-F9P,F9 auto-config 3/5,b562068a0900000100006800912001b42d,applied,
2026-01-25T05:25:34.874631+00:00,20466138138220-F9P,F9 auto-config 4/5,b562068a0900000100008e03912001ddf7,applied,
